id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,away_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
320603008,s:40~l:59~e:320603008~c:320603008,2012-06-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-03T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,83,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,79,FALSE,320603008,2012,2,"",2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-06-03T23:00:00Z,2012-06-03,TRUE,TRUE
320603009,s:40~l:59~e:320603009~c:320603009,2012-06-03T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-03T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,87,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,72,FALSE,320603009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-06-03T22:00:00Z,2012-06-03,TRUE,TRUE
320603011,s:40~l:59~e:320603011~c:320603011,2012-06-03T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-03T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,79,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,72,FALSE,320603011,2012,2,"",,"","","",,,"",TRUE,2012-06-03T22:00:00Z,2012-06-03,TRUE,TRUE
320603018,s:40~l:59~e:320603018~c:320603018,2012-06-03T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-03T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,94,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,86,FALSE,320603018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-06-03T19:00:00Z,2012-06-03,TRUE,TRUE
320602005,s:40~l:59~e:320602005~c:320602005,2012-06-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-02T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,91,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,68,FALSE,320602005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-06-02T23:00:00Z,2012-06-02,TRUE,TRUE
320602020,s:40~l:59~e:320602020~c:320602020,2012-06-02T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-02T23:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,92,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,94,TRUE,320602020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,OT,TRUE,2012-06-02T23:00:00Z,2012-06-02,TRUE,TRUE
320601014,s:40~l:59~e:320601014~c:320601014,2012-06-02T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-02T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,76,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,58,FALSE,320601014,2012,2,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-06-02T02:00:00Z,2012-06-01,TRUE,TRUE
320601019,s:40~l:59~e:320601019~c:320601019,2012-06-02T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-02T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,65,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,63,FALSE,320601019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,"","","",,,"",TRUE,2012-06-02T00:30:00Z,2012-06-01,TRUE,TRUE
320601017,s:40~l:59~e:320601017~c:320601017,2012-06-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-02T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",85,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,66,FALSE,320601017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-06-02T00:00:00Z,2012-06-01,TRUE,TRUE
320601018,s:40~l:59~e:320601018~c:320601018,2012-06-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-01T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,72,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,85,TRUE,320601018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-06-01T23:00:00Z,2012-06-01,TRUE,TRUE
320531020,s:40~l:59~e:320531020~c:320531020,2012-05-31T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-31T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,81,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,65,FALSE,320531020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-05-31T23:00:00Z,2012-05-31,TRUE,TRUE
320530017,s:40~l:59~e:320530017~c:320530017,2012-05-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-31T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,77,TRUE,320530017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,"",TRUE,2012-05-31T00:00:00Z,2012-05-30,TRUE,TRUE
320530016,s:40~l:59~e:320530016~c:320530016,2012-05-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-30T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,77,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,79,TRUE,320530016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-05-30T23:00:00Z,2012-05-30,TRUE,TRUE
320529006,s:40~l:59~e:320529006~c:320529006,2012-05-30T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-30T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,76,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,75,FALSE,320529006,2012,2,"",1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-05-30T02:30:00Z,2012-05-29,TRUE,TRUE
320527008,s:40~l:59~e:320527008~c:320527008,2012-05-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-27T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,84,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,71,FALSE,320527008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-05-27T23:00:00Z,2012-05-27,TRUE,TRUE
320527020,s:40~l:59~e:320527020~c:320527020,2012-05-27T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-27T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,62,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,78,TRUE,320527020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-05-27T19:00:00Z,2012-05-27,TRUE,TRUE
320526011,s:40~l:59~e:320526011~c:320526011,2012-05-27T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-27T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,88,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,99,TRUE,320526011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-05-27T02:00:00Z,2012-05-26,TRUE,TRUE
320526016,s:40~l:59~e:320526016~c:320526016,2012-05-26T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-26T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,64,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,61,FALSE,320526016,2012,2,"",,"","","",,,"",TRUE,2012-05-26T23:00:00Z,2012-05-26,TRUE,TRUE
320525019,s:40~l:59~e:320525019~c:320525019,2012-05-26T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-26T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,72,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,83,TRUE,320525019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-05-26T00:30:00Z,2012-05-25,TRUE,TRUE
320525020,s:40~l:59~e:320525020~c:320525020,2012-05-25T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-25T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,100,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,74,FALSE,320525020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-05-25T23:30:00Z,2012-05-25,TRUE,TRUE
320525018,s:40~l:59~e:320525018~c:320525018,2012-05-25T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-25T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,83,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,79,FALSE,320525018,2012,2,"",2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-05-25T23:00:00Z,2012-05-25,TRUE,TRUE
320524008,s:40~l:59~e:320524008~c:320524008,2012-05-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-25T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,92,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,84,FALSE,320524008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-05-25T00:00:00Z,2012-05-24,TRUE,TRUE
320522006,s:40~l:59~e:320522006~c:320522006,2012-05-23T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-23T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,74,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,61,FALSE,320522006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-05-23T02:30:00Z,2012-05-22,TRUE,TRUE
320522003,s:40~l:59~e:320522003~c:320522003,2012-05-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-23T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",87,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,89,TRUE,320522003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-05-23T00:00:00Z,2012-05-22,TRUE,TRUE
320522009,s:40~l:59~e:320522009~c:320522009,2012-05-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-22T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,62,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,80,TRUE,320522009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-05-22T23:00:00Z,2012-05-22,TRUE,TRUE
320520018,s:40~l:59~e:320520018~c:320520018,2012-05-20T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-20T21:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,92,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,77,FALSE,320520018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-05-20T21:00:00Z,2012-05-20,TRUE,TRUE
320520008,s:40~l:59~e:320520008~c:320520008,2012-05-20T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-20T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,105,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,83,FALSE,320520008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-05-20T16:30:00Z,2012-05-20,TRUE,TRUE
320519003,s:40~l:59~e:320519003~c:320519003,2012-05-20T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-20T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",79,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,88,TRUE,320519003,2012,2,"",,"","","",,,"",TRUE,2012-05-20T00:00:00Z,2012-05-19,TRUE,TRUE
320519005,s:40~l:59~e:320519005~c:320519005,2012-05-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-19T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,92,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,84,FALSE,320519005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,"",TRUE,2012-05-19T23:00:00Z,2012-05-19,TRUE,TRUE
320519016,s:40~l:59~e:320519016~c:320519016,2012-05-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-19T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,57,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,69,TRUE,320519016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,"",TRUE,2012-05-19T23:00:00Z,2012-05-19,TRUE,TRUE
320519009,s:40~l:59~e:320519009~c:320519009,2012-05-19T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-19T20:00Z,event,AT NEW YORK NY,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,73,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,78,TRUE,320519009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2012-05-19T20:00:00Z,2012-05-19,TRUE,TRUE
320518014,s:40~l:59~e:320518014~c:320518014,2012-05-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-05-19T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,66,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,72,TRUE,320518014,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-05-19T02:00:00Z,2012-05-18,TRUE,TRUE
