id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400445761,s:40~l:59~e:400445761~c:400445761,2013-07-19T02:00Z,11105,TRUE,FALSE,FALSE,FALSE,2013-07-19T02:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,84,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,90,TRUE,400445761,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-19T02:00:00Z,2013-07-18,TRUE,TRUE
400445732,s:40~l:59~e:400445732~c:400445732,2013-07-18T15:00Z,12858,TRUE,FALSE,FALSE,FALSE,2013-07-18T15:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,55,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,75,TRUE,400445732,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-07-18T15:00:00Z,2013-07-18,TRUE,TRUE
400445727,s:40~l:59~e:400445727~c:400445727,2013-07-18T02:30Z,10876,TRUE,FALSE,FALSE,FALSE,2013-07-18T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,77,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,73,FALSE,400445727,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-18T02:30:00Z,2013-07-17,TRUE,TRUE
400445724,s:40~l:59~e:400445724~c:400445724,2013-07-17T19:00Z,9686,TRUE,FALSE,FALSE,FALSE,2013-07-17T19:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,59,FALSE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",86,TRUE,400445724,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-07-17T19:00:00Z,2013-07-17,TRUE,TRUE
400445720,s:40~l:59~e:400445720~c:400445720,2013-07-16T23:00Z,6843,TRUE,FALSE,FALSE,FALSE,2013-07-16T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,86,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",64,FALSE,400445720,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-07-16T23:00:00Z,2013-07-16,TRUE,TRUE
400445716,s:40~l:59~e:400445716~c:400445716,2013-07-15T01:00Z,6479,TRUE,FALSE,FALSE,FALSE,2013-07-15T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,73,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,65,FALSE,400445716,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-07-15T01:00:00Z,2013-07-14,TRUE,TRUE
400445712,s:40~l:59~e:400445712~c:400445712,2013-07-14T22:00Z,8233,TRUE,FALSE,FALSE,FALSE,2013-07-14T22:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,76,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,88,TRUE,400445712,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-07-14T22:00:00Z,2013-07-14,TRUE,TRUE
400445710,s:40~l:59~e:400445710~c:400445710,2013-07-14T21:00Z,6335,TRUE,FALSE,FALSE,FALSE,2013-07-14T21:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,86,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",84,FALSE,400445710,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",FALSE,2013-07-14T21:00:00Z,2013-07-14,TRUE,TRUE
400445706,s:40~l:59~e:400445706~c:400445706,2013-07-14T00:00Z,6171,TRUE,FALSE,FALSE,FALSE,2013-07-14T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,75,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,86,TRUE,400445706,2013,2,"","",TRUE,2013-07-14T00:00:00Z,2013-07-13,TRUE,TRUE
400445700,s:40~l:59~e:400445700~c:400445700,2013-07-13T22:00Z,6127,TRUE,FALSE,FALSE,FALSE,2013-07-13T22:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,53,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,74,TRUE,400445700,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-07-13T22:00:00Z,2013-07-13,TRUE,TRUE
400445881,s:40~l:59~e:400445881~c:400445881,2013-07-13T00:00Z,11268,TRUE,FALSE,FALSE,FALSE,2013-07-13T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,73,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,83,TRUE,400445881,2013,2,"","",TRUE,2013-07-13T00:00:00Z,2013-07-12,TRUE,TRUE
400445877,s:40~l:59~e:400445877~c:400445877,2013-07-12T23:00Z,6285,TRUE,FALSE,FALSE,FALSE,2013-07-12T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,70,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,83,TRUE,400445877,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-07-12T23:00:00Z,2013-07-12,TRUE,TRUE
400445853,s:40~l:59~e:400445853~c:400445853,2013-07-12T01:00Z,6278,TRUE,FALSE,FALSE,FALSE,2013-07-12T01:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,78,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,94,TRUE,400445853,2013,2,"","",TRUE,2013-07-12T01:00:00Z,2013-07-11,TRUE,TRUE
400445849,s:40~l:59~e:400445849~c:400445849,2013-07-11T16:00Z,10230,TRUE,FALSE,FALSE,FALSE,2013-07-11T16:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,62,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,69,TRUE,400445849,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-07-11T16:00:00Z,2013-07-11,TRUE,TRUE
400445845,s:40~l:59~e:400445845~c:400445845,2013-07-10T19:30Z,8707,TRUE,FALSE,FALSE,FALSE,2013-07-10T19:30Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,80,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",88,TRUE,400445845,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-07-10T19:30:00Z,2013-07-10,TRUE,TRUE
400445839,s:40~l:59~e:400445839~c:400445839,2013-07-10T16:30Z,14201,TRUE,FALSE,FALSE,FALSE,2013-07-10T16:30Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,89,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,85,FALSE,400445839,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-07-10T16:30:00Z,2013-07-10,TRUE,TRUE
400445836,s:40~l:59~e:400445836~c:400445836,2013-07-10T01:00Z,8623,TRUE,FALSE,FALSE,FALSE,2013-07-10T01:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,94,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,72,FALSE,400445836,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-07-10T01:00:00Z,2013-07-09,TRUE,TRUE
400445832,s:40~l:59~e:400445832~c:400445832,2013-07-09T23:00Z,5766,TRUE,FALSE,FALSE,FALSE,2013-07-09T23:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,66,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,57,FALSE,400445832,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-07-09T23:00:00Z,2013-07-09,TRUE,TRUE
400445828,s:40~l:59~e:400445828~c:400445828,2013-07-07T23:00Z,9104,TRUE,FALSE,FALSE,FALSE,2013-07-07T23:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,91,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,59,FALSE,400445828,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-07-07T23:00:00Z,2013-07-07,TRUE,TRUE
400445824,s:40~l:59~e:400445824~c:400445824,2013-07-07T19:00Z,7127,TRUE,FALSE,FALSE,FALSE,2013-07-07T19:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,64,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,93,TRUE,400445824,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-07-07T19:00:00Z,2013-07-07,TRUE,TRUE
400445816,s:40~l:59~e:400445816~c:400445816,2013-07-06T23:00Z,6383,TRUE,FALSE,FALSE,FALSE,2013-07-06T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,78,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,66,FALSE,400445816,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-07-06T23:00:00Z,2013-07-06,TRUE,TRUE
400445819,s:40~l:59~e:400445819~c:400445819,2013-07-06T23:00Z,6174,TRUE,FALSE,FALSE,FALSE,2013-07-06T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,62,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,59,FALSE,400445819,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-07-06T23:00:00Z,2013-07-06,TRUE,TRUE
400445813,s:40~l:59~e:400445813~c:400445813,2013-07-06T21:00Z,9807,TRUE,FALSE,FALSE,FALSE,2013-07-06T21:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,93,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",66,FALSE,400445813,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-06T21:00:00Z,2013-07-06,TRUE,TRUE
400445809,s:40~l:59~e:400445809~c:400445809,2013-07-04T19:30Z,8565,TRUE,FALSE,FALSE,FALSE,2013-07-04T19:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,97,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,89,FALSE,400445809,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-04T19:30:00Z,2013-07-04,TRUE,TRUE
400445805,s:40~l:59~e:400445805~c:400445805,2013-07-03T02:30Z,7856,TRUE,FALSE,FALSE,FALSE,2013-07-03T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,96,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,66,FALSE,400445805,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-03T02:30:00Z,2013-07-02,TRUE,TRUE
400445801,s:40~l:59~e:400445801~c:400445801,2013-07-03T02:00Z,7636,TRUE,FALSE,FALSE,FALSE,2013-07-03T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,94,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,87,FALSE,400445801,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-07-03T02:00:00Z,2013-07-02,TRUE,TRUE
400445795,s:40~l:59~e:400445795~c:400445795,2013-07-03T00:00Z,5808,TRUE,FALSE,FALSE,FALSE,2013-07-03T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,60,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,69,TRUE,400445795,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-07-03T00:00:00Z,2013-07-02,TRUE,TRUE
400445798,s:40~l:59~e:400445798~c:400445798,2013-07-02T23:00Z,5701,TRUE,FALSE,FALSE,FALSE,2013-07-02T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,88,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",69,FALSE,400445798,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-07-02T23:00:00Z,2013-07-02,TRUE,TRUE
400445784,s:40~l:59~e:400445784~c:400445784,2013-06-30T22:00Z,6355,TRUE,FALSE,FALSE,FALSE,2013-06-30T22:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,71,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,63,FALSE,400445784,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-06-30T22:00:00Z,2013-06-30,TRUE,TRUE
400445781,s:40~l:59~e:400445781~c:400445781,2013-06-30T20:00Z,6511,TRUE,FALSE,FALSE,FALSE,2013-06-30T20:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,84,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",61,FALSE,400445781,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-06-30T20:00:00Z,2013-06-30,TRUE,TRUE
400445776,s:40~l:59~e:400445776~c:400445776,2013-06-30T19:00Z,5359,TRUE,FALSE,FALSE,FALSE,2013-06-30T19:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,93,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",67,FALSE,400445776,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-06-30T19:00:00Z,2013-06-30,TRUE,TRUE
400445772,s:40~l:59~e:400445772~c:400445772,2013-06-30T00:00Z,6885,TRUE,FALSE,FALSE,FALSE,2013-06-30T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,94,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,82,FALSE,400445772,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-06-30T00:00:00Z,2013-06-29,TRUE,TRUE
400445771,s:40~l:59~e:400445771~c:400445771,2013-06-29T23:00Z,9110,TRUE,FALSE,FALSE,FALSE,2013-06-29T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,70,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,89,TRUE,400445771,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-06-29T23:00:00Z,2013-06-29,TRUE,TRUE
400445769,s:40~l:59~e:400445769~c:400445769,2013-06-29T02:00Z,7687,TRUE,FALSE,FALSE,FALSE,2013-06-29T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,62,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,67,TRUE,400445769,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-06-29T02:00:00Z,2013-06-28,TRUE,TRUE
400445767,s:40~l:59~e:400445767~c:400445767,2013-06-29T00:00Z,8814,TRUE,FALSE,FALSE,FALSE,2013-06-29T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,88,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,64,FALSE,400445767,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-06-29T00:00:00Z,2013-06-28,TRUE,TRUE
400445762,s:40~l:59~e:400445762~c:400445762,2013-06-28T23:30Z,5512,TRUE,FALSE,FALSE,FALSE,2013-06-28T23:30Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,86,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,75,FALSE,400445762,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-06-28T23:30:00Z,2013-06-28,TRUE,TRUE
