id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_color,home_alternate_color,home_venue_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,PBP,game_date_time,game_date,team_box,player_box
230725008,s:40~l:59~e:230725008~c:230725008,2003-07-26T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-26T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,81,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",54,FALSE,230725008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-07-26T00:00:00Z,2003-07-25,TRUE,TRUE
230724013,s:40~l:59~e:230724013~c:230724013,2003-07-25T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-25T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,67,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,53,FALSE,230724013,2003,2,"","",,,"","","",,,TRUE,2003-07-25T02:00:00Z,2003-07-24,TRUE,TRUE
230724016,s:40~l:59~e:230724016~c:230724016,2003-07-25T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-25T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,75,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,80,TRUE,230724016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-07-25T00:00:00Z,2003-07-24,TRUE,TRUE
230724006,s:40~l:59~e:230724006~c:230724006,2003-07-24T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-24T19:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,82,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,65,FALSE,230724006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-07-24T19:30:00Z,2003-07-24,FALSE,FALSE
230724001,s:40~l:59~e:230724001~c:230724001,2003-07-24T04:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-24T04:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,67,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",61,FALSE,230724001,2003,2,"","",,,"","","",,,TRUE,2003-07-24T04:00:00Z,2003-07-24,TRUE,TRUE
230723005,s:40~l:59~e:230723005~c:230723005,2003-07-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-24T00:00Z,"","",1,STD,11,11.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,81,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",47,FALSE,230723005,2003,2,e2382f,08265b,,,"","","",,,TRUE,2003-07-24T00:00:00Z,2003-07-23,TRUE,TRUE
230723014,s:40~l:59~e:230723014~c:230723014,2003-07-23T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-23T19:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,75,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,65,FALSE,230723014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-07-23T19:00:00Z,2003-07-23,TRUE,TRUE
230723018,s:40~l:59~e:230723018~c:230723018,2003-07-23T04:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-23T04:00Z,"","",1,STD,8,8.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,84,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,70,FALSE,230723018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-07-23T04:00:00Z,2003-07-23,FALSE,FALSE
230722003,s:40~l:59~e:230722003~c:230722003,2003-07-22T15:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-22T15:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",74,TRUE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",71,FALSE,230722003,2003,2,11213e,c5d646,1911,,"","","",,,TRUE,2003-07-22T15:00:00Z,2003-07-22,TRUE,TRUE
230720006,s:40~l:59~e:230720006~c:230720006,2003-07-21T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-21T01:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,73,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,76,TRUE,230720006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-07-21T01:30:00Z,2003-07-20,TRUE,TRUE
230720001,s:40~l:59~e:230720001~c:230720001,2003-07-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T22:00Z,"","",1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,57,FALSE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",59,TRUE,230720001,2003,2,"","",,,"","","",,,TRUE,2003-07-20T22:00:00Z,2003-07-20,TRUE,TRUE
230720008,s:40~l:59~e:230720008~c:230720008,2003-07-20T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T22:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,69,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,58,FALSE,230720008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-07-20T22:00:00Z,2003-07-20,TRUE,TRUE
230720009,s:40~l:59~e:230720009~c:230720009,2003-07-20T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T20:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,73,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,65,FALSE,230720009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-07-20T20:00:00Z,2003-07-20,FALSE,FALSE
230719011,s:40~l:59~e:230719011~c:230719011,2003-07-20T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,67,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,75,TRUE,230719011,2003,2,3a267d,e56020,1949,,"","","",,,TRUE,2003-07-20T02:00:00Z,2003-07-19,TRUE,TRUE
230719013,s:40~l:59~e:230719013~c:230719013,2003-07-20T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,71,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,74,TRUE,230719013,2003,2,"","",,,"","","",,,TRUE,2003-07-20T02:00:00Z,2003-07-19,TRUE,TRUE
230719017,s:40~l:59~e:230719017~c:230719017,2003-07-20T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-20T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",77,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,85,TRUE,230719017,2003,2,000000,c7cfd4,780,,"","","",,,TRUE,2003-07-20T00:30:00Z,2003-07-19,TRUE,TRUE
230719002,s:40~l:59~e:230719002~c:230719002,2003-07-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-19T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",57,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",58,TRUE,230719002,2003,2,"","",3417,,"","","",,,TRUE,2003-07-19T23:00:00Z,2003-07-19,TRUE,TRUE
230718006,s:40~l:59~e:230718006~c:230718006,2003-07-19T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-19T02:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,74,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,79,TRUE,230718006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-07-19T02:30:00Z,2003-07-18,TRUE,TRUE
230718003,s:40~l:59~e:230718003~c:230718003,2003-07-18T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-18T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",74,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,61,FALSE,230718003,2003,2,11213e,c5d646,1911,,"","","",,,TRUE,2003-07-18T23:30:00Z,2003-07-18,TRUE,TRUE
230718009,s:40~l:59~e:230718009~c:230718009,2003-07-18T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-18T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,56,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,48,FALSE,230718009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-07-18T23:30:00Z,2003-07-18,FALSE,FALSE
230717017,s:40~l:59~e:230717017~c:230717017,2003-07-18T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-18T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",60,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,62,TRUE,230717017,2003,2,000000,c7cfd4,780,,"","","",,,TRUE,2003-07-18T00:30:00Z,2003-07-17,TRUE,TRUE
230717018,s:40~l:59~e:230717018~c:230717018,2003-07-18T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-18T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,65,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,67,TRUE,230717018,2003,2,de6b36,002d62,2160,,"","","",,,TRUE,2003-07-18T00:00:00Z,2003-07-17,FALSE,FALSE
230717002,s:40~l:59~e:230717002~c:230717002,2003-07-17T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-17T23:00Z,"","",1,STD,11,11.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",70,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,FALSE,230717002,2003,2,"","",3417,,"","","",,,TRUE,2003-07-17T23:00:00Z,2003-07-17,TRUE,TRUE
230717016,s:40~l:59~e:230717016~c:230717016,2003-07-17T15:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-17T15:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,68,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,60,FALSE,230717016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-07-17T15:30:00Z,2003-07-17,FALSE,FALSE
230716005,s:40~l:59~e:230716005~c:230716005,2003-07-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-17T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,68,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",70,TRUE,230716005,2003,2,e2382f,08265b,,,"","","",,,TRUE,2003-07-17T00:00:00Z,2003-07-16,TRUE,TRUE
230716008,s:40~l:59~e:230716008~c:230716008,2003-07-16T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-16T17:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,85,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",78,FALSE,230716008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-07-16T17:00:00Z,2003-07-16,TRUE,TRUE
230715006,s:40~l:59~e:230715006~c:230715006,2003-07-16T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-16T02:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,80,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,77,FALSE,230715006,2003,2,532481,49ac9c,1841,,"","","",,,TRUE,2003-07-16T02:30:00Z,2003-07-15,TRUE,TRUE
230715014,s:40~l:59~e:230715014~c:230715014,2003-07-16T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-16T02:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,69,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,55,FALSE,230715014,2003,2,05452a,f7c43c,2184,,"","","",,,TRUE,2003-07-16T02:00:00Z,2003-07-15,TRUE,TRUE
230715009,s:40~l:59~e:230715009~c:230715009,2003-07-15T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-15T23:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,64,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,77,TRUE,230715009,2003,2,0d79b9,89c9bf,1826,,"","","",,,TRUE,2003-07-15T23:30:00Z,2003-07-15,TRUE,TRUE
230715002,s:40~l:59~e:230715002~c:230715002,2003-07-15T16:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-15T16:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,TRUE,"",57,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,66,TRUE,230715002,2003,2,"","",3417,,"","","",,,TRUE,2003-07-15T16:00:00Z,2003-07-15,TRUE,TRUE
230712098,s:40~l:59~e:230712098~c:230712098,2003-07-12T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-12T20:00Z,event,ALL STAR GAME,4,ALLSTAR,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,75,FALSE,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,"","",TRUE,763,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,84,TRUE,230712098,2003,2,"","",,,"","","",,,TRUE,2003-07-12T20:00:00Z,2003-07-12,TRUE,TRUE
230710005,s:40~l:59~e:230710005~c:230710005,2003-07-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-11T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,76,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,69,FALSE,230710005,2003,2,e2382f,08265b,,,"","","",,,TRUE,2003-07-11T00:00:00Z,2003-07-10,TRUE,TRUE
230710008,s:40~l:59~e:230710008~c:230710008,2003-07-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-11T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,83,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,75,FALSE,230710008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-07-11T00:00:00Z,2003-07-10,TRUE,TRUE
230710001,s:40~l:59~e:230710001~c:230710001,2003-07-10T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-10T23:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,65,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",58,FALSE,230710001,2003,2,"","",,,"","","",,,TRUE,2003-07-10T23:00:00Z,2003-07-10,TRUE,TRUE
230710011,s:40~l:59~e:230710011~c:230710011,2003-07-10T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-10T19:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,67,FALSE,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,"","",TRUE,3417,"",68,TRUE,230710011,2003,2,3a267d,e56020,1949,,"","","",,,TRUE,2003-07-10T19:00:00Z,2003-07-10,TRUE,TRUE
230710013,s:40~l:59~e:230710013~c:230710013,2003-07-10T18:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-10T18:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,89,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",76,FALSE,230710013,2003,2,"","",,,"","","",,,TRUE,2003-07-10T18:30:00Z,2003-07-10,FALSE,FALSE
230709016,s:40~l:59~e:230709016~c:230709016,2003-07-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-10T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,91,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,97,TRUE,230709016,2003,2,e03a3e,09295a,1823,,"","","",,,TRUE,2003-07-10T00:00:00Z,2003-07-09,TRUE,TRUE
230708004,s:40~l:59~e:230708004~c:230708004,2003-07-09T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-09T00:30Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,60,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,56,FALSE,230708004,2003,2,"","",,,"","","",,,TRUE,2003-07-09T00:30:00Z,2003-07-08,TRUE,TRUE
230708008,s:40~l:59~e:230708008~c:230708008,2003-07-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2003-07-09T00:00Z,"","",1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,77,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,59,FALSE,230708008,2003,2,005084,47a757,2029,,"","","",,,TRUE,2003-07-09T00:00:00Z,2003-07-08,TRUE,TRUE
